ord_dt,ord_gno_brno,odno,ord_dvsn_name,sll_buy_dvsn_cd,sll_buy_dvsn_cd_name,pdno,prdt_name,ord_qty,ord_tmd,tot_ccld_qty,avg_prvs,tot_ccld_amt,ord_dvsn_cd,account_id,trade_type
20240613,00950,0000003120,시장가,02,매수,033640,네패스,154,094648,154,17260,2658050,01,1,ai
20240613,00950,0000003373,시장가,02,매수,010120,LS ELECTRIC,12,095202,12,192341,2308100,01,1,ai
